@relation 'sample-weka.filters.unsupervised.attribute.Remove-V-R131,267,280,281,295,316,317,318,320,340,389,392,397,506,512,533'

@attribute X131 numeric
@attribute X267 numeric
@attribute X280 numeric
@attribute X281 numeric
@attribute X295 numeric
@attribute X316 numeric
@attribute X317 numeric
@attribute X318 numeric
@attribute X320 numeric
@attribute X340 numeric
@attribute X389 numeric
@attribute X392 numeric
@attribute X397 numeric
@attribute X507 numeric
@attribute X513 numeric
@attribute Class {acc,unacc}

@data
-0.700617,2.830559,0.890901,0.976173,2.3351,7.911974,4.568053,32.758088,77.955729,1.2968,36.434284,1.068516,0.944515,0.252205,43.0659,acc
3.580247,1.067405,2.016863,1.425926,3.258547,1.657824,2.535151,3.783775,5.073785,1.474597,6.257423,2.5324,0.761161,3.932587,2.8146,unacc
2.175926,-0.765309,6.655613,7.701728,8.772025,-6.240904,0.93778,-10.43709,-12.970052,6.667617,-9.905306,5.273369,0.933355,7.663854,-9.8946,acc
0.018519,4.590369,3.30172,3.661728,2.954964,11.31522,15.938992,86.145875,203.15625,1.516684,96.742897,0.936702,1.334503,0.089583,147.6993,acc
1.330247,4.850178,2.024219,2.430247,2.106509,14.890547,29.269188,123.612397,292.24349,0.868908,144.518369,0.65788,1.401148,3.663802,261.6733,acc
1.145062,10.502229,2.112721,2.782716,6.371959,11.916504,1.364703,31.809588,89.293837,4.657814,28.724287,2.870913,1.683992,3.072222,38.263,unacc
0.302469,4.196344,0.745586,1.548395,1.58999,-1.859834,0.867629,8.948688,56.53559,1.617141,10.806227,1.020307,0.787946,0.168368,32.9736,acc
0.925926,3.187797,2.418402,3.271358,2.217456,2.981617,3.273524,24.075585,69.392361,1.601918,29.787399,1.806605,0.998724,0.944115,43.5011,acc
4.046296,6.632506,6.836578,7.417407,6.20406,4.80566,-1.571172,6.647398,36.28125,6.210835,1.060573,6.223651,1.762755,6.120503,0.8493,unacc
10.509259,5.319486,5.302739,5.90679,6.949252,5.508454,6.518399,16.091276,15.231337,5.38161,21.116468,8.071276,2.566645,13.601267,10.999,unacc
1.651235,3.288942,0.640675,0.627284,1.49396,1.857693,0.608186,2.380683,9.301215,1.461118,2.238472,1.295999,0.379464,2.072153,1.2092,unacc
4.342593,2.303805,3.024559,3.724321,5.622493,-3.799774,0.373688,-9.075822,3.224392,5.921929,-6.697891,5.226817,1.384566,5.948264,-5.9608,unacc
10.055556,7.130574,5.205749,3.278148,7.382479,15.149608,5.680768,-2.088418,-0.97092,5.179187,-6.565226,6.785456,3.865753,12.377309,1.7364,unacc
-0.530864,5.912381,2.506564,2.332099,2.139875,7.071724,3.818233,35.928673,87.207899,1.928716,37.896233,1.824745,1.671875,-0.157101,35.6818,acc
-0.345679,6.164536,1.314169,1.749753,3.710552,18.24824,-0.408694,39.723482,64.422309,1.838109,32.017012,1.256691,2.480867,-0.776163,33.1578,acc
3.108025,3.960687,1.546854,1.04037,2.651956,5.465767,0.828095,4.839564,14.207031,1.914082,2.550507,1.57457,1.536033,3.617656,0.0065,acc
0.611111,3.59624,1.452807,1.394444,3.186678,4.786813,5.251963,31.673719,105.780816,2.156141,35.62716,1.41006,0.859056,1.402413,63.0678,acc
-0.311728,3.727334,0.989022,1.089753,1.757766,6.182438,8.357607,44.187597,111.665799,1.123904,51.368748,0.462848,0.79273,-0.116771,75.8034,acc
-0.41358,7.128047,1.815754,2.088395,3.116617,8.591451,11.44796,56.598764,128.234375,2.806509,66.656948,1.441478,1.198661,2.58217,91.1423,acc
3.018519,7.095942,3.108307,3.416296,8.265039,11.657824,-1.580754,14.763248,53.848958,9.175346,25.486498,6.093987,0.527742,4.832986,11.7122,unacc
-2.604938,6.154132,1.834541,1.516173,3.98003,13.349952,-3.757759,15.37207,38.016059,2.866387,8.078137,1.840016,3.008929,1.26625,-3.536,acc
0.796296,0.791914,0.234835,0.641605,1.608605,0.248407,0.705461,1.855141,5.579427,1.769677,3.606449,1.598063,0.17602,1.551562,7.3582,unacc
0.944444,3.284185,0.082843,0.054568,0.704224,1.939073,1.514711,7.458741,34.03776,1.097417,7.985272,0.60764,0.486607,1.964028,13.6123,acc
-0.623457,8.154578,0.464464,0.275556,4.026093,13.35082,-0.60094,12.550253,44.052517,2.067537,7.083039,1.601617,2.740434,1.898663,2.1353,unacc
3.037037,3.105306,4.124378,5.734938,9.403189,-0.539917,1.37147,-1.343162,29.764757,10.507376,0.040581,7.490853,1.507334,8.340747,2.3652,unacc
0.234568,4.682595,0.880263,0.980988,1.924351,8.623353,8.940216,51.738647,158.624132,0.848925,59.690565,0.244137,1.111607,-0.38941,96.4369,acc
7.006173,10.173454,3.937755,3.926296,6.472839,1.312533,-0.208811,-7.413491,29.375434,7.689627,1.295474,6.754322,1.705357,8.82691,1.3018,unacc
4.709877,4.881837,1.879923,1.206914,4.902449,0.859084,-2.586765,-11.106182,0.692274,4.896149,-8.533849,5.113489,1.408801,4.098733,-8.1766,acc
-1.117284,6.128121,1.148031,1.059259,4.632273,13.873841,1.35042,21.926699,53.594184,2.674427,21.740126,2.21797,3.033801,1.633698,18.5569,acc
-0.774691,2.248811,2.358194,2.781728,3.658531,6.052592,-4.853028,2.895275,86.835938,3.355877,32.065917,2.217834,0.441645,-2.248368,61.2222,acc
3.450617,0.716855,0.393164,1.016914,6.289283,1.80931,2.655724,2.135353,1.609375,5.56617,-0.887349,5.395473,0.799426,6.83,1.9462,unacc
4.064815,7.054474,3.818923,5.209012,7.493713,5.351106,1.112802,9.800822,37.61849,5.633142,7.710404,4.535818,1.414541,6.686892,3.6329,unacc
5.358025,1.896254,7.447261,11.473086,4.201101,-0.219988,3.038205,10.474396,52.832899,2.041875,13.89454,5.983642,1.146684,6.850955,40.1309,acc
4.75,8.947756,3.582617,4.380247,5.866782,-3.132996,-0.923385,-10.293635,4.322483,7.430978,-9.11259,5.741399,0.934949,7.740052,-5.962,unacc
8.882716,7.264566,5.288479,7.342346,6.890533,-0.165363,3.074022,1.291517,45.623264,4.611886,13.799509,6.917403,2.175064,10.792292,18.4853,unacc
-0.185185,0.085464,0.543911,0.795432,2.367809,1.704269,2.45863,15.300713,44.726128,1.645796,22.087656,1.54908,0.738839,0.678576,30.0859,acc
1.589506,3.212842,2.060774,3.494074,4.796557,11.390749,-0.222623,16.941948,42.104601,3.789801,13.906168,3.911605,1.129464,2.349983,-0.931,acc
1.070988,3.004756,0.54278,0.155802,0.3833,2.337598,3.076871,10.177045,25.318142,0.476741,11.775599,0.329699,0.430804,1.725399,21.2072,acc
-0.037037,1.164908,0.876867,0.55716,0.508547,1.13415,-0.291092,2.096256,5.241753,0.512584,1.307545,0.710819,0.311224,0.606771,-2.237,unacc
3.037037,9.932149,5.07809,5.09679,8.365385,8.494483,-2.337689,14.817558,54.591146,6.813955,6.432048,6.292555,1.424426,3.597899,-1.58,unacc
1.237654,7.870244,2.753395,1.112222,3.62574,7.303662,0.076007,6.701021,32.228299,2.954873,9.541005,2.634714,1.611926,4.093906,6.9845,unacc
1.219136,10.368089,1.08703,0.17284,1.980646,1.811688,1.011709,-0.51998,14.862413,2.874069,-2.493754,2.025759,1.325574,6.094097,-3.1971,acc
-0.864198,2.503419,0.262223,0.603827,1.186308,-0.806766,-2.770289,-6.006622,-1.920573,1.625554,-9.365851,0.898244,0.305485,-0.42691,-13.9408,unacc
0.030864,2.371433,4.413875,2.624444,4.759862,3.134245,-0.270174,9.516382,67.510417,4.879018,11.414861,2.015312,1.691327,3.860486,10.5578,acc
2.348765,-0.410672,1.107288,1.246914,3.235207,-0.59201,2.256319,0.556625,0.179688,1.097017,-0.9717,1.394327,0.340242,4.017639,1.6244,unacc
3.219136,12.79407,0.58488,0.129753,1.933144,1.446136,5.089752,2.446758,15.018663,3.517108,3.553549,2.441296,2.028061,9.951528,0.8317,acc
-0.925926,3.753641,1.172476,1.009877,2.327457,13.381724,-3.262633,14.0713,33.066406,1.777217,16.629703,1.950897,2.235332,0.339861,-1.1527,acc
4.679012,6.267464,6.952467,8.369012,8.604701,4.772759,-5.661077,-9.208907,10.366753,4.923155,-16.725175,5.65689,1.86639,5.731337,-22.8574,unacc
3.527778,5.435048,5.03531,6.815802,5.224564,4.202794,-4.095425,-3.823139,4.536024,3.009332,-11.090785,3.83447,1.492985,5.528507,-19.8592,acc
2.259259,9.646477,2.226686,1.100494,2.17205,18.179405,-3.995706,9.153363,20.175347,2.776463,-0.809672,2.412735,4.063457,2.334462,-20.8607,acc
0.898148,3.889566,1.894409,2.87321,3.589785,2.696564,-0.113283,2.512014,42.928385,1.374069,1.659959,2.005278,1.228635,3.638229,4.0732,acc
4.993827,3.408517,2.372227,1.981605,3.990138,1.343686,1.009927,-1.922113,1.151042,6.151852,-3.070399,4.812176,0.598214,7.649635,-0.935,unacc
2.179012,4.664834,1.118832,0.376667,2.210881,0.614614,-2.087288,-9.210728,-2.821181,1.596357,-12.876066,1.405972,0.981824,2.711458,-13.9002,acc
3.919753,3.457937,2.079108,1.544815,2.48192,-1.553377,3.119407,2.341481,12.676215,3.304553,2.679023,2.859916,0.915816,6.639253,3.3907,unacc
-0.388889,3.420482,0.372567,0.484444,0.910503,12.096314,-2.2155,19.213958,42.444444,0.657414,13.571918,0.252083,1.719388,-0.584462,0.0441,acc
1.160494,1.81904,-0.092915,0.14963,2.228797,0.229857,-0.554508,-3.287049,-5.37717,1.490951,-3.463157,1.051261,0.331633,2.071875,-1.4524,unacc
-0.700617,3.045927,0.534405,0.583333,2.728797,6.79887,2.725988,23.991943,61.310764,1.420869,26.631628,1.231339,0.80963,0.135434,24.3395,acc
4.41358,2.625297,2.777841,2.475802,4.386218,-1.278894,2.695031,-0.736988,10.791667,3.422,0.61069,3.085523,0.716837,6.415608,-1.4598,unacc
1.425926,1.658888,1.661498,2.524568,3.502671,5.405672,-0.419296,1.697896,16.138455,1.885192,1.489124,2.728496,1.179847,2.13224,0.9464,acc
2.169753,3.199614,2.489022,3.189753,6.625699,0.52591,0.366953,-3.984318,8.331597,3.479569,-4.852992,3.597368,0.915816,6.027969,0.8854,unacc
0.734568,4.957045,1.710276,1.451481,1.220579,14.862568,17.313547,82.091381,170.635417,0.722995,92.178472,0.899744,1.360332,1.860469,150.7828,acc
6.314815,5.365339,5.454278,7.371481,5.728263,-0.878656,2.366368,-5.306157,6.279514,6.102908,-7.394955,5.282748,0.945791,11.029045,-7.8766,unacc
3.021605,2.60003,1.203373,0.697407,2.179076,2.527372,1.848181,1.242997,7.434462,0.989372,1.158155,1.134034,0.868304,3.715226,-1.9524,acc
2.564815,5.277423,1.402784,1.711728,3.767382,4.081474,2.733298,11.638758,39.846788,2.584598,13.209227,1.465384,1.028061,3.958455,18.3884,acc
3.175926,2.307224,2.893164,2.674815,4.201759,4.202283,1.091812,4.22981,27.874566,4.226553,17.569427,3.403394,1.651467,5.550625,2.5515,unacc
0.944444,-1.348841,-0.026596,0.365432,1.948718,-0.560345,1.477848,0.685146,0.322917,1.413517,-0.617663,1.077593,0.188138,2.483125,0.813,unacc
2.469136,5.575803,2.537913,4.550864,3.831073,10.122449,17.581285,78.056656,205.40625,3.748633,103.676354,2.711499,1.137436,5.467413,177.6894,acc
0.194444,2.684304,0.234495,0.017778,1.307322,3.382973,1.029002,13.016776,62.768663,0.68522,14.426389,0.182249,0.750638,0.150694,25.8622,acc
-0.07716,6.702363,2.089746,2.82,3.75226,15.395517,12.226238,84.800402,196.039063,2.34975,92.249558,1.238345,1.581952,-0.275625,118.2997,acc
2.320988,8.222354,2.347216,2.191481,2.557364,26.248193,-8.281105,2.548432,3.726128,2.692525,-12.938315,3.04394,5.740115,-0.939236,-32.8762,acc
0.916667,0.78151,2.00928,1.89963,1.162681,1.02761,-0.247061,-0.311759,2.554688,1.120652,-1.113715,1.004182,0.329719,1.322778,-0.3788,unacc
4.188272,7.508621,2.897012,2.730247,5.690417,-1.379168,1.533784,-4.256858,15.637587,3.066665,-4.363448,4.265095,2.348214,8.444132,-2.3737,acc
1.740741,4.757729,1.136261,1.627531,2.215442,9,2.784021,24.348563,103.429254,1.52816,24.582216,1.420333,1.515944,1.432222,41.7359,acc
3.348765,5.431629,8.240607,10.994938,6.089415,0.541593,-0.743123,17.599245,70.005208,6.546117,16.240065,7.397509,1.054209,3.332257,-0.831,unacc
0.700617,-0.04236,2.371548,1.701728,2.010314,0.054067,0.602698,2.86266,11.898872,1.935102,2.435041,1.307165,0.366709,2.27375,0.0118,unacc
5.342593,6.135479,4.982571,5.132469,8.090072,4.757241,0.42021,5.119991,42.175347,5.715124,2.692906,6.646511,1.681441,6.862049,8.0446,unacc
2.222222,-0.245318,0.520937,0.208642,1.90212,-0.303068,1.776108,0.779289,1.375,1.051348,0.115203,1.472568,0.48023,2.750833,1.9316,unacc
7.645062,8.211207,1.374038,1.211358,3.668886,6.874602,23.298848,62.604038,129.897135,4.438708,78.094453,3.314342,1.711416,14.792101,127.1019,acc
1.861111,9.421671,1.384224,0.637407,5.700978,5.396754,0.613711,5.621645,31.357639,6.678999,1.729526,3.439664,0.830995,5.851007,5.2106,unacc
3.364198,7.122771,2.835899,4.603457,2.686062,14.771439,23.369182,90.658751,211.940104,1.309407,106.209651,1.431696,1.471939,7.361146,188.2586,acc
-0.401235,3.818074,0.95043,2.246914,3.284188,10.865279,9.717974,65.114135,91.981771,3.218447,77.89696,0.533775,-1.023916,-0.853125,101.92,acc
4.709877,8.559379,2.288253,2.130617,7.836949,6.124031,-3.145031,-2.063711,10.675781,6.628382,-3.569235,5.236988,1.37787,5.198021,-11.555,unacc
-0.416667,-1.169144,0.935038,2.255556,2.402367,2.963258,-7.433544,-15.26046,75.257813,1.914483,59.107474,0.590713,-0.436224,-0.780469,82.026,acc
5.296296,3.182075,2.843594,3.774074,6.360577,-0.57497,2.921302,0.053645,-1.094618,4.960411,-2.233706,6.07844,1.500957,9.669271,-1.2793,unacc
0.012346,2.031213,0.734608,1.159877,1.655079,2.117396,-1.516569,4.754954,10.171875,3.579131,3.704596,1.077985,-0.135523,-0.266632,2.885,unacc
0.962963,3.387262,0.895654,1.787284,4.650641,1.981106,-3.186065,-1.516754,-3.55816,6.530304,-4.207332,3.736596,0.213648,1.080503,-14.8658,unacc
1.453704,6.554028,3.086917,2.988519,7.900477,6.553139,-1.660431,6.810735,28.02691,5.357809,5.154947,4.484524,1.928253,3.932118,-6.2379,unacc
1.12963,6.081228,1.600498,0.646914,3.658572,3.614316,1.624812,-1.13102,-3.612847,2.498633,-3.079362,2.144509,2.049107,7.326458,-7.6779,acc
0.814815,1.690101,1.749774,2.299753,3.42809,5.285755,-1.733086,1.021087,3.361111,2.569846,-4.297084,2.48545,0.861607,0.486354,-17.0073,acc
4.182099,2.220868,3.870416,5.03716,7.002424,4.372105,-1.059015,-3.599412,22.419271,7.96781,11.775253,6.765884,1.065689,5.33184,8.7566,acc
0.259259,5.651085,0.684359,0.712346,2.410585,12.698121,2.7849,24.955796,59.100694,1.526275,23.252762,1.286816,2.279974,1.014167,24.3196,acc
1.641975,0.982759,0.550589,0.013333,0.517751,0.582973,0.547468,-0.290384,-0.09375,0.827034,-1.126193,0.950158,0.246811,1.594931,-0.0546,acc
6.271605,6.715963,4.596084,5.24037,7.150477,1.536885,2.101782,0.820591,20.875868,8.860519,-2.483968,7.246707,0.870217,9.354444,3.0301,unacc
3.518519,1.696269,6.525464,8.391481,3.755465,1.657515,-0.425683,6.585428,25.131076,3.671977,5.276321,4.881782,0.936543,4.573594,-1.152,unacc
1.996914,9.711578,2.276596,1.1,2.16342,16.763341,-5.289244,11.074854,35.725694,2.63055,0.701962,2.152421,3.591518,1.195434,-14.8239,acc
0.925926,0.717895,2.083409,2.439383,3.497206,2.380975,0.718001,3.5726,6.016059,3.43178,1.881213,2.630588,0.612564,1.588351,-3.125,unacc
8.311728,2.949762,6.290856,9.05679,9.950937,2.109168,3.247634,1.543723,7.548177,8.62989,-1.015082,8.110309,0.98852,13.540104,-2.4748,unacc
7.774691,6.506391,6.942961,7.394568,8.041872,5.466064,1.928084,6.283363,26.057292,6.878429,3.792686,7.101579,1.612883,10.300399,-2.5689,unacc
2.685185,1.678136,2.150068,2.952099,2.249507,9.120166,-0.377639,4.663176,4.695747,2.746913,2.587494,3.363563,2.325893,1.678715,-1.9429,acc
4.703704,6.507134,3.676098,2.682716,7.909147,3.351094,1.579467,-0.221696,9.805122,7.358328,2.074535,6.028892,0.727997,8.414063,0.5945,unacc
4.966049,6.389343,4.283499,6.74642,10.591798,7.6178,3.664001,15.23708,27.297743,11.693751,17.045255,6.945512,0.515306,7.130573,14.6529,unacc
0.898148,3.562946,1.118832,0.911358,1.853509,1.379738,-1.093232,-1.175601,8.268229,1.811575,-3.44955,1.660003,0.436224,2.007205,-5.4892,unacc
0.104938,3.783294,2.178474,2.843827,3.38367,9.15868,0.859588,21.559645,65.936632,1.266378,19.507506,1.294894,2.253189,0.406597,28.7247,acc
1.941358,2.002155,1.554663,1.57679,1.22703,-1.73679,0.861138,-1.725814,1.368924,1.369851,-1.094654,1.565337,0.591837,3.279306,-0.223,unacc
-0.027778,5.759958,0.950883,0.434198,3.144765,2.121641,1.062828,14.382552,110.56684,1.99187,23.689908,1.251105,1.219388,1.650747,44.6585,acc
2.722222,4.023112,1.77569,1.704321,2.133177,0.848359,-2.441298,-7.822079,-3.34592,2.086978,-11.29775,2.219662,0.53699,4.094826,-8.3332,unacc
5.79321,7.575282,2.788818,4.03963,4.873808,3.390333,3.466795,-1.768487,-4.598524,3.887006,-2.819309,4.580975,1.560587,10.248351,-1.1375,unacc
4.895062,4.255351,3.55172,4.544815,6.535339,5.669084,0.556218,0.15086,16.822483,4.883542,4.966335,4.790775,1.717793,6.755712,-4.9491,unacc
6.040123,2.917806,2.436736,2.390123,4.560035,1.849917,5.573814,2.570394,3.15625,2.641861,2.512333,2.831364,1.262755,9.293194,5.1694,unacc
6.728395,10.583829,3.176211,1.705556,7.743713,6.572057,6.152808,7.573913,22.048177,7.343788,2.752805,6.240992,1.685906,12.266389,-0.8244,unacc
2.046296,0.173231,1.076618,1.732222,3.423282,-2.41566,0.662664,-2.656847,3.127604,2.963922,-1.062998,2.615481,0.570791,4.608316,-1.0239,acc
3.083333,4.451174,1.245813,1.049877,2.354701,4.587051,1.036498,4.117632,20.134115,1.902135,2.699795,1.928318,1.435587,3.597431,0.8263,acc
5.824074,6.762039,4.16263,5.607901,7.081073,5.070119,2.773213,10.043657,26.107205,5.659087,10.808652,5.155572,0.999362,8.534028,0.8532,unacc
-0.064815,4.036935,0.875396,1.675432,1.60392,-0.658157,3.100622,19.813694,83.00434,1.304317,23.435208,0.766271,0.849171,-0.44967,56.5212,acc
1.317901,4.499926,2.739814,3.19642,2.112508,12.928169,1.044709,20.568381,46.928819,2.220214,17.402059,2.136575,2.314094,2.003212,13.9182,acc
2.472222,2.853597,3.461747,4.056667,4.355399,2.642342,1.92866,14.684017,34.312066,3.827458,15.018465,3.241344,0.760204,3.303073,8.6987,unacc
2.734568,1.358427,2.807039,5.030247,3.675008,1.556837,1.040896,-3.452391,6.950521,3.588227,-1.414384,4.050894,0.298788,3.995347,-2.3605,acc
-0.540123,5.770214,1.009393,0.592963,2.200814,8.361772,3.798342,34.413618,103.957899,1.134556,34.223898,0.520764,1.279337,0.257969,69.4833,acc
1.157407,6.438763,1.962426,2.268519,2.073471,22.477705,40.931541,172.504924,397.19401,0.919384,201.743382,0.104672,1.726722,4.746094,360.15,acc
1.567901,5.684156,1.947148,1.325432,4.568746,2.628133,-1.905131,-5.253274,6.686198,3.91691,-13.541123,2.745898,0.329082,3.799306,-7.7451,unacc
-0.814815,5.846983,2.662517,2.329012,2.141478,5.379073,1.46885,25.638938,79.5625,1.856608,27.913793,1.937917,1.714923,-1.274635,26.2696,acc
0.787037,7.340146,1.242191,0.044691,1.617973,4.565815,1.698371,1.138592,16.357205,1.862947,-0.02907,1.147445,1.721939,4.642986,-1.1536,acc
-1.25,2.432224,0.886374,1.006049,1.913174,10.170107,-2.647971,16.066075,27.237847,1.160359,12.660213,0.937483,1.367347,-0.881024,-10.3321,acc
3.617284,6.810865,1.786781,0.998025,4.119288,1.620523,2.721516,11.139196,55.366753,2.612711,14.43021,2.635823,1.617666,3.975799,25.8662,acc
1.901235,1.252378,1.468425,1.061728,2.427844,1.566302,-2.566916,-4.398592,-14.75,0.709421,-8.611544,1.24785,0.819515,1.602153,-10.0814,acc
6.271605,6.066959,4.816659,5.888519,8.651134,0.110119,4.154197,-2.206382,0.050347,7.337308,-9.197598,6.687626,0.992666,12.181424,-11.0941,unacc
1.114198,-0.05113,2.435718,2.689877,3.06098,0.664293,0.214699,2.534322,11.396267,4.014327,-0.15774,3.327752,0.404018,2.031042,-5.0952,acc
-0.151235,5.225922,0.46684,0.524815,1.456731,4.301451,3.394,26.243221,99.906684,1.380526,28.503725,0.544334,1.074617,-0.023021,56.1474,acc
1.388889,3.527423,1.797306,1.145802,3.039119,8.039108,1.280682,6.119776,21.692708,1.172,5.745142,1.417555,1.69324,3.279167,-7.2158,acc
0.234568,7.758992,1.880715,2.534815,2.865549,18.652069,21.759113,104.7968,260.222222,1.5234,118.943987,0.9509,2.382015,3.535417,206.7277,acc
3.83642,1.282773,3.447601,4.447037,9.564144,1.617515,1.433239,-2.711516,5.598958,7.414342,-0.494437,5.418383,0.665179,7.893698,-3.0056,unacc
0.58642,0.80165,0.734269,0.787654,1.774819,1.297241,-0.710398,1.223727,2.833333,1.34367,-0.284423,0.921085,-0.233418,0.775972,0.391,unacc
1.987654,1.668995,0.819941,0.01963,0.619576,0.890024,0.300633,-1.048183,-0.864583,0.641531,-2.217639,0.925688,0.516582,1.884167,-2.3114,acc
2.737654,4.870467,3.575939,4.374691,5.579841,10.045779,12.894643,64.426568,174.161892,5.629277,83.858931,5.353794,1.847895,3.834306,139.405,acc
7.268519,5.667658,4.629018,5.169012,6.448307,2.940143,5.225738,-0.020693,27.301215,5.64285,7.353793,4.799527,1.376276,10.980972,19.949,unacc
0.376543,2.786118,0.91263,0.682222,1.249836,-0.755779,-2.788085,-6.623483,-1.552951,1.188071,-9.44762,0.977244,0.245217,0.966562,-11.0658,unacc
0.20679,2.488778,0.946809,0.298765,1.944444,3.743044,0.620193,6.67631,13.755642,0.634909,5.379922,0.444125,0.830038,1.47533,13.3044,unacc
7.262346,6.464923,3.661838,2.9,9.011547,2.312366,5.368806,-4.450469,-5.794705,6.563555,-8.657083,6.724912,1.564413,12.129219,-7.4899,unacc
1.462963,3.577066,3.158103,3.481852,2.977687,4.564602,-0.106538,12.087498,36.113715,2.243897,11.148155,1.988793,1.206633,1.904878,10.3398,acc
0.731481,10.345348,1.840991,1.005432,2.615754,17.283329,-2.397793,10.29799,20.467882,2.904751,1.771004,2.364262,4.29273,3.688958,-19.0512,acc
3.157407,4.101293,1.55172,0.990988,2.647025,4.7783,1.011068,5.451204,14.936198,1.875483,3.424791,1.51732,1.299745,3.920851,0.398,acc
0.046296,6.933264,0.659914,0.015802,1.661119,4.927551,0.258322,3.686779,34.548177,1.157131,1.638679,0.646234,1.441327,2.620729,4.7264,acc
0.512346,3.360954,0.811,0.717407,1.097345,4.148918,1.579857,21.302861,97.946181,0.601353,22.349434,0.126824,0.808673,-1.186285,40.2339,unacc
-0.740741,4.253419,0.907424,0.998642,2.012369,13.581106,-2.719068,17.854843,39.059028,1.636771,11.633865,1.529167,1.893495,-0.655069,-8.8177,acc
1.466049,0.713436,2.812698,4.092716,2.873028,3.128977,-1.368303,-1.890522,7.178385,2.502498,4.754105,2.44608,0.443878,1.580521,1.4764,unacc
-0.111111,-0.833977,0.014713,0.314568,1.710881,-2.013199,-3.274035,-8.000219,-4.177951,1.837779,-5.1537,1.00075,0.361607,-0.501458,-9.196,acc
1.527778,2.065027,3.178474,2.775802,2.972017,1.312699,-3.938431,-6.017524,-6.320747,3.615562,-15.169832,2.4878,0.301339,1.319531,-16.38,unacc
0.574074,4.349955,0.375736,0.704691,4.315541,2.797325,1.35779,18.164983,93.270833,3.076963,20.213118,2.013646,1.044643,0.061267,41.0319,acc
0.08642,4.079741,0.527388,1.174815,1.909065,3.65679,3.540851,26.020273,71.106771,2.378169,29.529004,0.982599,0.192921,-0.035312,52.4064,acc
1.57716,2.949539,0.873472,1.825802,4.40438,10.795161,0.865844,12.936858,28.856771,4.271892,10.736367,3.340179,0.868941,2.829184,-4.0265,unacc
3.262346,4.653166,2.632073,2.332716,3.140409,0.933734,5.530354,20.766859,84.901042,1.757776,24.140531,1.887349,1.376276,5.089514,46.4837,acc
4.790123,7.137262,0.581372,0.076543,0.852687,1.116908,6.895557,4.358944,0.230469,2.243095,8.049776,1.75444,0.724171,8.654167,5.9372,acc
-1.311728,2.253864,0.674513,0.684938,1.619781,9.315553,-2.527214,14.361448,24.055556,0.995499,11.473311,0.635907,1.295918,-0.943333,-9.9961,acc
5.79321,2.796596,2.598914,3.724074,4.664776,-1.80604,3.627431,-0.425325,4.135417,2.811316,-0.391905,4.065879,0.782844,8.749809,3.3944,unacc
0.302469,3.344233,0.301947,0.762716,1.966059,-0.468454,1.080611,11.203918,51.739583,1.983834,16.45159,1.156936,0.802934,0.21191,34.2728,acc
0.54321,7.170184,1.313264,1.311975,4.124178,9.197788,8.863343,52.052104,139.859375,2.726529,58.052503,1.275301,0.969069,2.156285,90.7029,acc
